DATE_TIME,INTERSECTION_ID,INTERSECTION_NAME,VEHICLE_COUNT
2022-02-20 04:00:00,INT10,Intersection 16,1503
2022-01-23 16:00:00,INT18,Intersection 20,1372
2022-02-20 23:00:00,INT1,Intersection 1,1195
2022-05-13 04:00:00,INT19,Intersection 1,546
2022-09-26 18:00:00,INT16,Intersection 4,605
2022-09-29 16:00:00,INT7,Intersection 13,1832
2022-01-28 06:00:00,INT15,Intersection 4,1376
2022-10-12 05:00:00,INT1,Intersection 8,1095
2022-04-12 22:00:00,INT9,Intersection 13,969
2022-09-03 12:00:00,INT2,Intersection 8,398
2022-12-17 12:00:00,INT17,Intersection 14,833
2022-06-02 18:00:00,INT10,Intersection 1,1183
2022-06-28 05:00:00,INT6,Intersection 9,1480
2022-07-03 10:00:00,INT5,Intersection 1,256
2022-04-18 01:00:00,INT8,Intersection 7,441
2022-08-18 19:00:00,INT8,Intersection 20,1073
2022-06-16 01:00:00,INT5,Intersection 13,993
2022-12-07 07:00:00,INT12,Intersection 15,1325
2022-11-07 08:00:00,INT7,Intersection 9,1902
2022-06-29 14:00:00,INT13,Intersection 16,1158
2022-05-06 19:00:00,INT13,Intersection 17,1890
2022-06-03 09:00:00,INT17,Intersection 9,1658
2022-06-24 20:00:00,INT4,Intersection 6,1579
2022-01-24 20:00:00,INT18,Intersection 20,1016
2022-07-18 01:00:00,INT10,Intersection 12,1288
2022-10-23 02:00:00,INT3,Intersection 16,1151
2022-06-16 18:00:00,INT12,Intersection 15,1495
2022-08-23 13:00:00,INT1,Intersection 7,1986
2022-12-17 17:00:00,INT11,Intersection 10,413
2022-06-25 00:00:00,INT18,Intersection 4,1688
2022-03-25 05:00:00,INT13,Intersection 3,1407
2022-11-06 06:00:00,INT17,Intersection 18,1421
2022-07-08 12:00:00,INT8,Intersection 1,574
2022-12-26 09:00:00,INT20,Intersection 13,696
2022-05-22 23:00:00,INT19,Intersection 18,1472
2022-10-08 11:00:00,INT17,Intersection 8,735
2022-11-21 19:00:00,INT2,Intersection 11,544
2022-04-27 09:00:00,INT3,Intersection 10,1330
2022-11-02 14:00:00,INT3,Intersection 4,516
2022-05-02 07:00:00,INT6,Intersection 4,538
2022-11-28 08:00:00,INT10,Intersection 4,264
2022-04-11 15:00:00,INT18,Intersection 12,1682
2022-01-11 10:00:00,INT18,Intersection 8,519
2022-07-26 07:00:00,INT14,Intersection 13,1494
2022-12-04 10:00:00,INT16,Intersection 8,1791
2022-08-09 09:00:00,INT7,Intersection 3,1389
2022-12-04 14:00:00,INT1,Intersection 12,1402
2022-10-30 09:00:00,INT17,Intersection 18,1087
2022-08-20 21:00:00,INT5,Intersection 15,581
2022-09-26 05:00:00,INT1,Intersection 14,616
2022-02-18 21:00:00,INT17,Intersection 9,181
2022-12-26 08:00:00,INT10,Intersection 5,218
2022-02-04 19:00:00,INT12,Intersection 15,1897
2022-04-05 06:00:00,INT20,Intersection 8,1760
2022-07-10 07:00:00,INT2,Intersection 3,1426
2022-06-08 23:00:00,INT16,Intersection 12,1338
2022-01-11 06:00:00,INT15,Intersection 5,127
2022-04-12 05:00:00,INT13,Intersection 9,880
2022-08-09 07:00:00,INT18,Intersection 20,597
2022-04-19 15:00:00,INT20,Intersection 3,636
2022-09-05 02:00:00,INT14,Intersection 8,618
2022-06-17 14:00:00,INT18,Intersection 13,293
2022-07-19 08:00:00,INT2,Intersection 8,691
2022-10-03 17:00:00,INT2,Intersection 5,541
2022-05-12 07:00:00,INT3,Intersection 7,1957
2022-08-21 12:00:00,INT5,Intersection 5,1159
2022-10-21 22:00:00,INT16,Intersection 9,357
2022-11-18 02:00:00,INT15,Intersection 5,212
2022-11-14 11:00:00,INT12,Intersection 8,1417
2022-07-10 13:00:00,INT9,Intersection 12,1837
2022-05-26 11:00:00,INT14,Intersection 4,113
2022-01-30 10:00:00,INT16,Intersection 9,1790
2022-10-19 13:00:00,INT11,Intersection 14,1010
2022-08-07 01:00:00,INT6,Intersection 19,1720
2022-08-28 19:00:00,INT10,Intersection 13,239
2022-10-18 00:00:00,INT8,Intersection 3,1494
2022-02-25 14:00:00,INT16,Intersection 4,1550
2022-08-21 20:00:00,INT3,Intersection 1,1220
2022-03-18 23:00:00,INT2,Intersection 1,796
2022-10-13 11:00:00,INT16,Intersection 11,1611
2022-10-28 11:00:00,INT19,Intersection 16,1465
2022-11-24 17:00:00,INT9,Intersection 4,969
2022-05-19 05:00:00,INT16,Intersection 7,1615
2022-10-11 19:00:00,INT4,Intersection 12,1623
2022-01-07 20:00:00,INT10,Intersection 6,1555
2022-10-22 04:00:00,INT19,Intersection 20,288
2022-05-08 09:00:00,INT13,Intersection 9,181
2022-07-04 12:00:00,INT18,Intersection 8,1935
2022-01-17 18:00:00,INT15,Intersection 14,1303
2022-12-25 13:00:00,INT4,Intersection 15,1057
2022-12-10 04:00:00,INT9,Intersection 5,997
2022-09-22 13:00:00,INT4,Intersection 15,1984
2022-06-23 05:00:00,INT16,Intersection 6,1066
2022-02-06 03:00:00,INT15,Intersection 1,1538
2022-12-09 02:00:00,INT2,Intersection 20,1228
2022-01-16 04:00:00,INT14,Intersection 9,480
2022-11-08 03:00:00,INT3,Intersection 4,821
2022-10-01 19:00:00,INT4,Intersection 2,428
2022-01-25 03:00:00,INT1,Intersection 6,1372
2022-11-16 18:00:00,INT9,Intersection 2,171
2022-12-31 01:00:00,INT17,Intersection 3,1796
2022-09-27 12:00:00,INT14,Intersection 7,232
2022-06-22 22:00:00,INT17,Intersection 20,1363
2022-05-07 15:00:00,INT1,Intersection 17,1201
2022-06-22 09:00:00,INT10,Intersection 9,669
2022-01-19 20:00:00,INT16,Intersection 9,560
2022-09-30 09:00:00,INT19,Intersection 19,224
2022-02-27 13:00:00,INT3,Intersection 5,1134
2022-12-06 18:00:00,INT12,Intersection 6,1591
2022-03-03 03:00:00,INT3,Intersection 18,1530
2022-04-25 02:00:00,INT15,Intersection 1,1040
2022-11-12 12:00:00,INT17,Intersection 17,126
2022-10-09 03:00:00,INT18,Intersection 14,306
2022-02-06 16:00:00,INT7,Intersection 15,1345
2022-05-12 05:00:00,INT19,Intersection 5,411
2022-12-11 20:00:00,INT7,Intersection 17,481
2022-11-25 20:00:00,INT5,Intersection 11,1885
2022-06-22 16:00:00,INT8,Intersection 10,1438
2022-02-18 16:00:00,INT16,Intersection 17,1331
2022-05-11 09:00:00,INT16,Intersection 1,1744
2022-06-01 21:00:00,INT19,Intersection 5,395
2022-04-16 06:00:00,INT15,Intersection 16,501
2022-05-27 12:00:00,INT7,Intersection 7,1558
2022-05-21 07:00:00,INT5,Intersection 12,1696
2022-11-02 18:00:00,INT11,Intersection 8,221
2022-05-29 03:00:00,INT10,Intersection 18,850
2022-08-01 23:00:00,INT9,Intersection 1,205
2022-10-09 08:00:00,INT1,Intersection 20,890
2022-01-19 13:00:00,INT20,Intersection 12,1159
2022-09-23 04:00:00,INT1,Intersection 4,1673
2022-06-01 02:00:00,INT8,Intersection 12,171
2022-06-17 08:00:00,INT3,Intersection 1,667
2022-06-11 11:00:00,INT2,Intersection 1,1290
2022-08-18 01:00:00,INT4,Intersection 3,1344
2022-09-17 22:00:00,INT19,Intersection 12,175
2022-01-11 21:00:00,INT11,Intersection 13,821
2022-07-28 00:00:00,INT5,Intersection 13,1109
2022-06-17 17:00:00,INT10,Intersection 9,1334
2022-12-12 03:00:00,INT8,Intersection 18,327
2022-06-25 22:00:00,INT13,Intersection 1,1860
2022-06-23 23:00:00,INT5,Intersection 6,552
2022-05-24 11:00:00,INT12,Intersection 5,865
2022-07-28 19:00:00,INT13,Intersection 4,586
2022-01-29 21:00:00,INT8,Intersection 6,767
2022-12-14 19:00:00,INT15,Intersection 3,1597
2022-03-17 12:00:00,INT13,Intersection 17,1998
2022-08-27 12:00:00,INT1,Intersection 11,1784
2022-02-28 15:00:00,INT6,Intersection 4,929
2022-12-01 16:00:00,INT11,Intersection 20,890
2022-02-28 18:00:00,INT13,Intersection 1,1070
2022-05-26 17:00:00,INT20,Intersection 4,589
2022-07-02 04:00:00,INT1,Intersection 3,475
2022-11-05 02:00:00,INT11,Intersection 10,330
2022-01-23 23:00:00,INT11,Intersection 1,801
2022-06-30 12:00:00,INT8,Intersection 4,1348
2022-02-11 13:00:00,INT3,Intersection 19,574
2022-06-19 20:00:00,INT19,Intersection 1,1700
2022-09-12 03:00:00,INT12,Intersection 16,1743
2022-08-20 11:00:00,INT6,Intersection 19,1203
2022-06-18 20:00:00,INT8,Intersection 20,1768
2022-08-09 23:00:00,INT5,Intersection 18,1809
2022-12-05 06:00:00,INT10,Intersection 2,1699
2022-09-12 06:00:00,INT16,Intersection 6,1333
2022-08-17 18:00:00,INT12,Intersection 1,1420
2022-12-23 20:00:00,INT17,Intersection 19,1733
2022-08-23 00:00:00,INT6,Intersection 5,1295
2022-04-04 16:00:00,INT9,Intersection 2,1212
2022-02-05 08:00:00,INT10,Intersection 1,1997
2022-09-22 18:00:00,INT20,Intersection 16,325
2022-12-29 07:00:00,INT14,Intersection 2,242
2022-12-03 06:00:00,INT14,Intersection 4,807
2022-06-01 01:00:00,INT17,Intersection 3,1814
2022-01-14 02:00:00,INT16,Intersection 17,153
2022-04-10 00:00:00,INT4,Intersection 15,295
2022-07-02 10:00:00,INT2,Intersection 10,1852
2022-12-19 01:00:00,INT16,Intersection 12,1612
2022-01-24 22:00:00,INT1,Intersection 12,944
2022-08-21 17:00:00,INT3,Intersection 20,397
2022-08-17 20:00:00,INT11,Intersection 7,1553
2022-04-28 02:00:00,INT16,Intersection 10,636
2022-12-05 22:00:00,INT18,Intersection 5,678
2022-08-25 06:00:00,INT15,Intersection 20,1798
2022-11-18 11:00:00,INT9,Intersection 20,599
2022-10-01 15:00:00,INT12,Intersection 11,723
2022-05-25 03:00:00,INT18,Intersection 2,940
2022-09-12 21:00:00,INT5,Intersection 16,305
2022-06-16 08:00:00,INT8,Intersection 12,979
2022-11-23 13:00:00,INT3,Intersection 16,1260
2022-01-09 11:00:00,INT2,Intersection 4,507
2022-04-26 15:00:00,INT19,Intersection 2,378
2022-03-25 00:00:00,INT8,Intersection 10,1568
2022-04-04 11:00:00,INT2,Intersection 13,776
2022-12-21 02:00:00,INT19,Intersection 19,1040
2022-03-12 07:00:00,INT1,Intersection 15,370
2022-06-21 05:00:00,INT13,Intersection 1,540
2022-03-19 12:00:00,INT20,Intersection 17,1351
2022-08-04 16:00:00,INT17,Intersection 20,226
2022-01-31 02:00:00,INT3,Intersection 4,1393
2022-12-30 08:00:00,INT9,Intersection 20,1943
2022-07-23 21:00:00,INT5,Intersection 9,1883
2022-01-15 07:00:00,INT6,Intersection 6,1975
2022-08-13 22:00:00,INT4,Intersection 3,586
2022-12-17 00:00:00,INT17,Intersection 2,647
2022-07-17 08:00:00,INT16,Intersection 18,1278
2022-05-22 22:00:00,INT16,Intersection 19,1780
2022-02-08 07:00:00,INT11,Intersection 7,1085
2022-08-31 11:00:00,INT2,Intersection 3,1036
2022-03-27 04:00:00,INT17,Intersection 18,871
2022-01-18 10:00:00,INT15,Intersection 20,118
2022-03-14 21:00:00,INT18,Intersection 20,524
2022-11-04 10:00:00,INT10,Intersection 19,1035
2022-02-15 19:00:00,INT6,Intersection 9,157
2022-05-22 08:00:00,INT16,Intersection 16,522
2022-04-26 12:00:00,INT5,Intersection 6,1898
2022-10-10 16:00:00,INT12,Intersection 12,1671
2022-03-06 09:00:00,INT6,Intersection 6,1846
2022-02-14 14:00:00,INT14,Intersection 13,943
2022-09-29 18:00:00,INT16,Intersection 5,1783
2022-03-19 02:00:00,INT7,Intersection 13,1225
2022-07-30 13:00:00,INT2,Intersection 20,1199
2022-05-03 11:00:00,INT6,Intersection 7,1703
2022-10-27 18:00:00,INT9,Intersection 12,165
2022-09-01 19:00:00,INT7,Intersection 4,914
2022-10-06 01:00:00,INT2,Intersection 5,1857
2022-01-29 06:00:00,INT19,Intersection 16,1274
2022-02-11 04:00:00,INT8,Intersection 4,1001
2022-03-04 14:00:00,INT11,Intersection 8,1909
2022-03-16 13:00:00,INT4,Intersection 16,536
2022-08-09 01:00:00,INT16,Intersection 8,889
2022-07-29 11:00:00,INT18,Intersection 17,1191
2022-03-01 09:00:00,INT13,Intersection 14,334
2022-10-05 06:00:00,INT5,Intersection 12,1838
2022-04-12 16:00:00,INT2,Intersection 3,1868
2022-10-13 16:00:00,INT11,Intersection 20,774
2022-11-03 23:00:00,INT1,Intersection 2,197
2022-04-19 02:00:00,INT13,Intersection 13,1132
2022-07-15 09:00:00,INT5,Intersection 11,1026
2022-04-12 12:00:00,INT18,Intersection 12,1627
2022-08-18 21:00:00,INT14,Intersection 18,860
2022-09-20 22:00:00,INT13,Intersection 9,1613
2022-05-28 11:00:00,INT7,Intersection 7,526
2022-05-26 03:00:00,INT8,Intersection 6,326
2022-11-04 03:00:00,INT18,Intersection 14,1876
2022-04-04 09:00:00,INT7,Intersection 18,1710
2022-09-23 18:00:00,INT20,Intersection 14,116
2022-04-26 05:00:00,INT17,Intersection 5,662
2022-07-24 15:00:00,INT16,Intersection 20,327
2022-01-17 19:00:00,INT11,Intersection 13,805
2022-05-21 22:00:00,INT19,Intersection 1,1915
2022-06-23 11:00:00,INT1,Intersection 12,1361
2022-11-14 22:00:00,INT8,Intersection 19,1504
2022-01-04 15:00:00,INT1,Intersection 10,1906
2022-08-31 08:00:00,INT9,Intersection 5,1510
2022-08-16 22:00:00,INT19,Intersection 20,768
2022-09-19 12:00:00,INT9,Intersection 6,353
2022-08-28 03:00:00,INT10,Intersection 12,1431
2022-06-28 01:00:00,INT11,Intersection 3,1945
2022-09-29 19:00:00,INT1,Intersection 14,1437
2022-07-28 11:00:00,INT20,Intersection 4,1424
2022-12-01 22:00:00,INT8,Intersection 17,217
2022-10-03 06:00:00,INT20,Intersection 17,1968
2022-03-28 00:00:00,INT12,Intersection 14,149
2022-08-10 11:00:00,INT1,Intersection 15,1913
2022-01-14 05:00:00,INT10,Intersection 7,1687
2022-03-04 14:00:00,INT4,Intersection 4,1304
2022-09-13 10:00:00,INT15,Intersection 17,642
2022-11-06 03:00:00,INT19,Intersection 6,426
2022-03-27 02:00:00,INT6,Intersection 11,1626
2022-07-11 14:00:00,INT5,Intersection 12,1619
2022-01-05 22:00:00,INT5,Intersection 15,1043
2022-01-30 13:00:00,INT18,Intersection 12,1369
2022-05-29 05:00:00,INT3,Intersection 11,701
2022-05-16 10:00:00,INT2,Intersection 17,1666
2022-12-02 21:00:00,INT4,Intersection 8,201
2022-12-25 17:00:00,INT18,Intersection 12,1353
2022-04-19 11:00:00,INT9,Intersection 9,487
2022-02-15 21:00:00,INT19,Intersection 11,1732
2022-07-04 05:00:00,INT10,Intersection 3,1702
2022-11-24 09:00:00,INT15,Intersection 7,1827
2022-12-07 17:00:00,INT1,Intersection 3,1334
2022-09-11 10:00:00,INT11,Intersection 16,748
2022-10-05 10:00:00,INT14,Intersection 10,1553
2022-04-05 05:00:00,INT10,Intersection 7,438
2022-12-01 05:00:00,INT19,Intersection 20,283
2022-01-22 04:00:00,INT16,Intersection 15,155
2022-04-10 03:00:00,INT8,Intersection 10,1078
2022-07-18 00:00:00,INT2,Intersection 12,1885
2022-08-17 23:00:00,INT7,Intersection 18,1405
2022-05-14 17:00:00,INT19,Intersection 9,671
2022-11-05 06:00:00,INT7,Intersection 9,1251
2022-10-08 23:00:00,INT15,Intersection 4,816
2022-08-24 08:00:00,INT8,Intersection 5,1849
2022-08-04 11:00:00,INT14,Intersection 7,1762
2022-11-25 18:00:00,INT1,Intersection 7,1107
2022-01-14 12:00:00,INT13,Intersection 11,1631
2022-05-29 05:00:00,INT3,Intersection 10,1707
2022-05-30 11:00:00,INT6,Intersection 11,315
2022-01-07 07:00:00,INT19,Intersection 18,1213
2022-02-09 18:00:00,INT15,Intersection 12,1043
2022-07-01 10:00:00,INT4,Intersection 16,413
2022-10-26 08:00:00,INT3,Intersection 4,332
2022-01-29 15:00:00,INT4,Intersection 17,844
2022-12-21 05:00:00,INT5,Intersection 17,674
2022-05-11 07:00:00,INT18,Intersection 5,987
2022-10-09 19:00:00,INT10,Intersection 13,346
2022-05-22 11:00:00,INT8,Intersection 3,541
2022-02-05 05:00:00,INT12,Intersection 17,234
2022-02-18 12:00:00,INT3,Intersection 11,1115
2022-09-04 00:00:00,INT18,Intersection 1,1125
2022-08-12 08:00:00,INT8,Intersection 18,260
2022-01-15 18:00:00,INT1,Intersection 17,239
2022-03-20 00:00:00,INT14,Intersection 9,403
2022-03-26 08:00:00,INT13,Intersection 20,1583
2022-04-28 09:00:00,INT12,Intersection 7,1944
2022-06-09 16:00:00,INT3,Intersection 5,1837
2022-12-11 01:00:00,INT18,Intersection 16,224
2022-04-18 13:00:00,INT13,Intersection 7,1036
2022-04-14 14:00:00,INT15,Intersection 13,1470
2022-12-17 18:00:00,INT10,Intersection 13,1717
2022-04-12 19:00:00,INT1,Intersection 15,1447
2022-02-13 04:00:00,INT6,Intersection 17,506
2022-12-28 20:00:00,INT9,Intersection 17,1592
2022-11-06 19:00:00,INT10,Intersection 19,263
2022-03-06 12:00:00,INT15,Intersection 10,961
2022-07-31 01:00:00,INT9,Intersection 2,339
2022-09-28 16:00:00,INT14,Intersection 14,1336
2022-09-15 15:00:00,INT11,Intersection 3,248
2022-06-14 21:00:00,INT7,Intersection 7,683
2022-05-22 23:00:00,INT2,Intersection 11,1226
2022-01-27 15:00:00,INT14,Intersection 17,1306
2022-01-08 04:00:00,INT6,Intersection 15,604
2022-08-25 02:00:00,INT5,Intersection 19,1819
2022-07-01 10:00:00,INT5,Intersection 11,624
2022-06-14 23:00:00,INT19,Intersection 15,1503
2022-12-29 20:00:00,INT19,Intersection 15,1867
2022-12-30 02:00:00,INT6,Intersection 6,1785
2022-05-01 06:00:00,INT10,Intersection 15,874
2022-04-01 04:00:00,INT14,Intersection 9,1147
2022-06-14 09:00:00,INT17,Intersection 5,800
2022-08-07 03:00:00,INT3,Intersection 19,1256
2022-11-19 18:00:00,INT1,Intersection 5,1117
2022-04-18 22:00:00,INT10,Intersection 13,149
2022-11-20 02:00:00,INT3,Intersection 18,1057
2022-07-25 14:00:00,INT5,Intersection 20,794
2022-06-19 20:00:00,INT19,Intersection 17,125
2022-08-05 01:00:00,INT10,Intersection 15,749
2022-02-15 13:00:00,INT16,Intersection 14,110
2022-06-11 16:00:00,INT1,Intersection 16,907
2022-10-01 07:00:00,INT6,Intersection 4,1225
2022-04-27 01:00:00,INT9,Intersection 17,110
2022-09-10 17:00:00,INT5,Intersection 20,1235
2022-09-30 11:00:00,INT14,Intersection 14,1729
2022-03-07 14:00:00,INT10,Intersection 18,871
2022-08-25 12:00:00,INT2,Intersection 6,869
2022-12-02 20:00:00,INT5,Intersection 8,1072
2022-06-16 06:00:00,INT1,Intersection 9,1290
2022-08-06 02:00:00,INT10,Intersection 1,1844
2022-07-21 21:00:00,INT9,Intersection 13,506
2022-02-19 13:00:00,INT3,Intersection 3,1168
2022-04-23 01:00:00,INT15,Intersection 6,941
2022-06-20 15:00:00,INT4,Intersection 17,816
2022-03-20 03:00:00,INT13,Intersection 8,458
2022-11-20 16:00:00,INT6,Intersection 6,653
2022-05-22 22:00:00,INT20,Intersection 16,384
2022-06-13 20:00:00,INT17,Intersection 1,499
2022-12-10 08:00:00,INT5,Intersection 10,1574
2022-08-14 08:00:00,INT15,Intersection 18,1735
2022-06-10 21:00:00,INT8,Intersection 14,1567
2022-11-05 14:00:00,INT5,Intersection 5,487
2022-04-29 01:00:00,INT13,Intersection 17,1479
2022-08-09 05:00:00,INT1,Intersection 14,883
2022-11-15 13:00:00,INT1,Intersection 18,524
2022-07-19 01:00:00,INT7,Intersection 4,1129
2022-04-24 23:00:00,INT5,Intersection 20,1677
2022-12-11 17:00:00,INT14,Intersection 2,540
2022-12-11 22:00:00,INT15,Intersection 7,455
2022-09-23 08:00:00,INT17,Intersection 7,1018
2022-02-04 05:00:00,INT18,Intersection 7,864
2022-11-10 13:00:00,INT7,Intersection 13,1711
2022-01-07 18:00:00,INT18,Intersection 19,653
2022-11-21 01:00:00,INT19,Intersection 6,1986
2022-03-22 12:00:00,INT20,Intersection 20,367
2022-05-28 07:00:00,INT7,Intersection 17,1091
2022-09-06 04:00:00,INT8,Intersection 18,1340
2022-05-24 14:00:00,INT13,Intersection 1,163
2022-04-27 06:00:00,INT18,Intersection 13,541
2022-04-23 19:00:00,INT11,Intersection 19,1814
2022-11-28 15:00:00,INT9,Intersection 16,640
2022-06-13 21:00:00,INT1,Intersection 10,1398
2022-05-22 01:00:00,INT8,Intersection 13,569
2022-10-04 12:00:00,INT12,Intersection 10,1339
2022-02-08 10:00:00,INT2,Intersection 14,1988
2022-12-04 01:00:00,INT15,Intersection 9,1936
2022-01-24 12:00:00,INT18,Intersection 11,1689
2022-05-16 18:00:00,INT17,Intersection 3,977
2022-04-15 04:00:00,INT15,Intersection 8,1715
2022-07-10 06:00:00,INT20,Intersection 12,1317
2022-10-14 17:00:00,INT20,Intersection 3,811
2022-06-01 12:00:00,INT9,Intersection 7,112
2022-09-09 06:00:00,INT3,Intersection 14,321
2022-01-10 07:00:00,INT20,Intersection 7,1828
2022-09-20 09:00:00,INT19,Intersection 7,1519
2022-01-15 14:00:00,INT18,Intersection 14,980
2022-11-01 18:00:00,INT20,Intersection 12,938
2022-03-22 08:00:00,INT8,Intersection 1,851
2022-11-19 15:00:00,INT1,Intersection 5,369
2022-12-22 20:00:00,INT15,Intersection 11,1421
2022-07-17 04:00:00,INT19,Intersection 1,1734
2022-02-12 09:00:00,INT10,Intersection 13,831
2022-04-03 18:00:00,INT12,Intersection 17,943
2022-10-28 06:00:00,INT6,Intersection 3,715
2022-10-26 18:00:00,INT13,Intersection 10,1555
2022-09-16 15:00:00,INT4,Intersection 19,1531
2022-04-11 19:00:00,INT13,Intersection 7,164
2022-09-18 00:00:00,INT17,Intersection 20,1780
2022-03-20 21:00:00,INT1,Intersection 3,1161
2022-08-10 18:00:00,INT5,Intersection 12,127
2022-11-18 14:00:00,INT17,Intersection 10,1412
2022-10-14 14:00:00,INT18,Intersection 12,336
2022-02-16 21:00:00,INT7,Intersection 15,1249
2022-05-10 21:00:00,INT16,Intersection 6,483
2022-06-23 09:00:00,INT8,Intersection 19,425
2022-06-18 10:00:00,INT12,Intersection 5,184
2022-07-04 17:00:00,INT14,Intersection 20,848
2022-12-26 22:00:00,INT19,Intersection 2,345
2022-04-21 18:00:00,INT11,Intersection 19,487
2022-05-26 03:00:00,INT12,Intersection 19,1028
2022-05-03 16:00:00,INT13,Intersection 4,365
2022-10-28 10:00:00,INT8,Intersection 20,860
2022-11-15 21:00:00,INT1,Intersection 5,903
2022-03-24 18:00:00,INT9,Intersection 7,1328
2022-02-14 18:00:00,INT2,Intersection 4,327
2022-06-29 09:00:00,INT14,Intersection 11,339
2022-05-06 07:00:00,INT13,Intersection 3,1196
2022-02-10 09:00:00,INT16,Intersection 5,1794
2022-04-28 16:00:00,INT2,Intersection 20,487
2022-02-20 11:00:00,INT4,Intersection 15,477
2022-01-10 13:00:00,INT12,Intersection 18,311
2022-06-28 12:00:00,INT16,Intersection 16,1771
2022-05-13 17:00:00,INT10,Intersection 16,894
2022-01-21 21:00:00,INT3,Intersection 10,775
2022-01-03 00:00:00,INT4,Intersection 1,748
2022-05-29 14:00:00,INT6,Intersection 11,270
2022-05-08 07:00:00,INT5,Intersection 17,1275
2022-01-17 02:00:00,INT18,Intersection 15,1800
2022-02-10 09:00:00,INT3,Intersection 7,908
2022-08-31 12:00:00,INT10,Intersection 6,203
2022-05-08 04:00:00,INT11,Intersection 15,1345
2022-11-05 05:00:00,INT19,Intersection 15,1405
2022-04-06 22:00:00,INT14,Intersection 7,1511
2022-04-06 03:00:00,INT11,Intersection 3,471
2022-07-01 22:00:00,INT4,Intersection 14,228
2022-01-06 02:00:00,INT6,Intersection 9,1527
2022-10-11 07:00:00,INT17,Intersection 3,319
2022-06-05 07:00:00,INT19,Intersection 6,1296
2022-12-19 02:00:00,INT13,Intersection 20,571
2022-07-26 14:00:00,INT10,Intersection 9,1983
2022-01-22 20:00:00,INT11,Intersection 1,1087
2022-12-16 23:00:00,INT6,Intersection 9,1576
2022-01-07 04:00:00,INT2,Intersection 12,707
2022-11-30 09:00:00,INT1,Intersection 4,1625
2022-01-19 05:00:00,INT11,Intersection 16,1175
